shipment_id,order_code,package_code,order_date,origin_warehouse,destination_hub,destination_region,carrier,status,seller_code,shop_name,seller_region,weight_kg,pending_to_delivered_hours
SHP101150,ORD101150,PKG101150,2026-03-03,Khulna DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1034,Riverside Emporium,Dhaka,11.93,40.06
SHP101151,ORD101151,PKG101151,2025-11-30,Chattogram DC,Rajshahi Hub,Rajshahi,Steadfast Courier,Delivered,SEL1013,Elite Trading,Dhaka,9.66,29.4
SHP101152,ORD101152,PKG101152,2025-11-19,Chattogram DC,Dhaka Hub,Dhaka,Steadfast Courier,Delayed,SEL1017,Golden Outlet,Khulna,11.99,33.29
SHP101153,ORD101153,PKG101153,2025-12-21,Sylhet DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1044,Smart Mart,Rangpur,7.58,31.7
SHP101154,ORD101154,PKG101154,2026-03-26,Chattogram DC,Khulna Hub,Khulna,eCourier,Delivered,SEL1037,Royal Gallery,Dhaka,6.07,41.5
SHP101155,ORD101155,PKG101155,2025-11-23,Rajshahi DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1014,Fresh Hub,Khulna,11.03,30.93
SHP101156,ORD101156,PKG101156,2026-07-14,Sylhet DC,Mymensingh Hub,Mymensingh,eCourier,Delivered,SEL1052,Trendy Collection,Rangpur,10.01,40.62
SHP101157,ORD101157,PKG101157,2026-02-14,Chattogram DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1058,Value Mart,Comilla,1.5,24.08
SHP101158,ORD101158,PKG101158,2026-06-26,Sylhet DC,Rangpur Hub,Rangpur,RedX,Delivered,SEL1037,Royal Gallery,Dhaka,3.77,24.62
SHP101159,ORD101159,PKG101159,2026-04-25,Khulna DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered Late,SEL1013,Elite Trading,Dhaka,3.28,32.88
SHP101160,ORD101160,PKG101160,2025-12-25,Chattogram DC,Mymensingh Hub,Mymensingh,Pathao Courier,In Transit,SEL1056,Urban Store,Khulna,10.29,34.47
SHP101161,ORD101161,PKG101161,2025-11-18,Rajshahi DC,Dhaka Hub,Dhaka,Sundarban Courier,Delayed,SEL1014,Fresh Hub,Khulna,2.95,41.36
SHP101162,ORD101162,PKG101162,2026-05-16,Sylhet DC,Mymensingh Hub,Mymensingh,Steadfast Courier,Delivered,SEL1025,Metro Hub,Sylhet,3.79,36.46
SHP101163,ORD101163,PKG101163,2025-12-24,Khulna DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1051,Suncity Shop,Mymensingh,6.32,28.17
SHP101164,ORD101164,PKG101164,2025-11-25,Rajshahi DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1031,Prime Bazaar,Chattogram,1.1,30.87
SHP101165,ORD101165,PKG101165,2026-07-19,Sylhet DC,Khulna Hub,Khulna,Pathao Courier,Delivered Late,SEL1014,Fresh Hub,Khulna,11.54,31.96
SHP101166,ORD101166,PKG101166,2026-02-14,Dhaka Hub,Dhaka Hub,Dhaka,Steadfast Courier,Delivered,SEL1004,Classic Mart,Rajshahi,5.99,24.21
SHP101167,ORD101167,PKG101167,2025-09-17,Khulna DC,Rajshahi Hub,Rajshahi,Sundarban Courier,In Transit,SEL1021,Horizon Collection,Narayanganj,2.45,31.52
SHP101168,ORD101168,PKG101168,2026-02-19,Dhaka Hub,Dhaka Hub,Dhaka,eCourier,Cancelled,SEL1040,Silver Emporium,Barisal,3.4,26.68
SHP101169,ORD101169,PKG101169,2026-02-07,Sylhet DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1042,Smart Bazaar,Rajshahi,9.62,28.4
SHP101170,ORD101170,PKG101170,2026-06-26,Rajshahi DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1013,Elite Trading,Dhaka,7.68,35.18
SHP101171,ORD101171,PKG101171,2026-05-05,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1009,Elite Emporium,Dhaka,5.68,28.88
SHP101172,ORD101172,PKG101172,2025-11-06,Khulna DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1042,Smart Bazaar,Rajshahi,4.11,48.43
SHP101173,ORD101173,PKG101173,2025-10-23,Sylhet DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1009,Elite Emporium,Dhaka,10.83,34.66
SHP101174,ORD101174,PKG101174,2026-03-28,Chattogram DC,Rajshahi Hub,Rajshahi,eCourier,Delivered,SEL1003,Classic Fashion House,Sylhet,9.32,28.12
SHP101175,ORD101175,PKG101175,2025-09-17,Chattogram DC,Barisal Hub,Barisal,eCourier,In Transit,SEL1029,Modern Emporium,Sylhet,8.67,42.78
SHP101176,ORD101176,PKG101176,2025-12-20,Sylhet DC,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1034,Riverside Emporium,Dhaka,5.46,26.36
SHP101177,ORD101177,PKG101177,2025-10-18,Dhaka Hub,Sylhet Hub,Sylhet,RedX,Delivered,SEL1014,Fresh Hub,Khulna,11.78,31.31
SHP101178,ORD101178,PKG101178,2025-09-08,Sylhet DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1012,Elite Traders,Dhaka,8.58,35.11
SHP101179,ORD101179,PKG101179,2026-07-15,Sylhet DC,Dhaka Hub,Dhaka,Pathao Courier,Delivered Late,SEL1014,Fresh Hub,Khulna,5.2,34.92
SHP101180,ORD101180,PKG101180,2025-10-02,Rajshahi DC,Khulna Hub,Khulna,eCourier,Delivered,SEL1020,Horizon Bazaar,Dhaka,11.53,36.58
SHP101181,ORD101181,PKG101181,2025-09-04,Dhaka Hub,Chattogram Hub,Chattogram,eCourier,In Transit,SEL1000,Bengal Bazaar,Mymensingh,10.77,35.7
SHP101182,ORD101182,PKG101182,2026-07-20,Rajshahi DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1000,Bengal Bazaar,Mymensingh,8.93,25.57
SHP101183,ORD101183,PKG101183,2025-11-05,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delayed,SEL1022,Horizon Depot,Sylhet,9.25,33.05
SHP101184,ORD101184,PKG101184,2026-06-10,Khulna DC,Rangpur Hub,Rangpur,RedX,Delivered Late,SEL1001,Bengal Emporium,Rangpur,5.2,30.15
SHP101185,ORD101185,PKG101185,2025-09-11,Sylhet DC,Rangpur Hub,Rangpur,Sundarban Courier,In Transit,SEL1019,Green Fashion House,Rajshahi,6.19,39.38
SHP101186,ORD101186,PKG101186,2025-10-24,Chattogram DC,Sylhet Hub,Sylhet,Steadfast Courier,Delivered Late,SEL1034,Riverside Emporium,Dhaka,2.46,47.72
SHP101187,ORD101187,PKG101187,2025-10-09,Rajshahi DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1001,Bengal Emporium,Rangpur,7.23,31.89
SHP101188,ORD101188,PKG101188,2026-05-03,Chattogram DC,Khulna Hub,Khulna,Steadfast Courier,Delivered,SEL1037,Royal Gallery,Dhaka,4.57,38.62
SHP101189,ORD101189,PKG101189,2026-04-03,Dhaka Hub,Chattogram Hub,Chattogram,Pathao Courier,Delivered Late,SEL1037,Royal Gallery,Dhaka,4.3,33.01
SHP101190,ORD101190,PKG101190,2026-02-12,Khulna DC,Khulna Hub,Khulna,Sundarban Courier,Delivered,SEL1034,Riverside Emporium,Dhaka,11.39,31.13
SHP101191,ORD101191,PKG101191,2025-11-23,Khulna DC,Khulna Hub,Khulna,eCourier,Delivered,SEL1037,Royal Gallery,Dhaka,2.14,22.06
SHP101192,ORD101192,PKG101192,2025-10-01,Rajshahi DC,Mymensingh Hub,Mymensingh,Sundarban Courier,Delivered,SEL1048,Suncity Emporium,Dhaka,9.99,50.21
SHP101193,ORD101193,PKG101193,2026-03-16,Sylhet DC,Khulna Hub,Khulna,RedX,Delivered,SEL1004,Classic Mart,Rajshahi,3.52,24.04
SHP101194,ORD101194,PKG101194,2025-11-19,Dhaka Hub,Chattogram Hub,Chattogram,RedX,Delivered,SEL1010,Elite Gallery,Sylhet,0.54,36.26
SHP101195,ORD101195,PKG101195,2026-03-24,Dhaka Hub,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered,SEL1019,Green Fashion House,Rajshahi,0.68,42.49
SHP101196,ORD101196,PKG101196,2026-04-26,Sylhet DC,Dhaka Hub,Dhaka,Pathao Courier,Delivered,SEL1041,Silver Hub,Chattogram,5.26,23.3
SHP101197,ORD101197,PKG101197,2026-06-21,Chattogram DC,Sylhet Hub,Sylhet,Steadfast Courier,Delivered,SEL1052,Trendy Collection,Rangpur,5.56,41.55
SHP101198,ORD101198,PKG101198,2026-02-18,Rajshahi DC,Khulna Hub,Khulna,Sundarban Courier,In Transit,SEL1055,Urban Collection,Chattogram,3.98,44.13
SHP101199,ORD101199,PKG101199,2025-09-02,Dhaka Hub,Dhaka Hub,Dhaka,Sundarban Courier,Delivered,SEL1034,Riverside Emporium,Dhaka,8.09,25.85
SHP101200,ORD101200,PKG101200,2025-12-07,Rajshahi DC,Comilla Hub,Comilla,RedX,Delayed,SEL1024,Metro Bazaar,Dhaka,5.93,22.23
SHP101201,ORD101201,PKG101201,2026-06-23,Chattogram DC,Khulna Hub,Khulna,Pathao Courier,Cancelled,SEL1024,Metro Bazaar,Dhaka,1.07,37.18
SHP101202,ORD101202,PKG101202,2026-03-04,Dhaka Hub,Mymensingh Hub,Mymensingh,Steadfast Courier,Delivered,SEL1003,Classic Fashion House,Sylhet,4.31,28.1
SHP101203,ORD101203,PKG101203,2026-04-03,Chattogram DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1027,Modern Corner,Comilla,1.4,34.98
SHP101204,ORD101204,PKG101204,2026-02-06,Dhaka Hub,Barisal Hub,Barisal,Steadfast Courier,Delivered,SEL1030,Nova Retail,Dhaka,0.94,37.09
SHP101205,ORD101205,PKG101205,2025-10-27,Sylhet DC,Chattogram Hub,Chattogram,Steadfast Courier,In Transit,SEL1012,Elite Traders,Dhaka,2.66,36.71
SHP101206,ORD101206,PKG101206,2026-07-08,Chattogram DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1046,Smart Traders,Comilla,8.47,31.6
SHP101207,ORD101207,PKG101207,2026-05-26,Sylhet DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1048,Suncity Emporium,Dhaka,8.41,41.61
SHP101208,ORD101208,PKG101208,2026-08-11,Sylhet DC,Comilla Hub,Comilla,eCourier,Delivered,SEL1018,Golden Store,Chattogram,10.36,28.7
SHP101209,ORD101209,PKG101209,2026-06-24,Dhaka Hub,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1054,Trendy Trading,Narayanganj,9.13,30.83
SHP101210,ORD101210,PKG101210,2025-12-10,Dhaka Hub,Mymensingh Hub,Mymensingh,eCourier,Delivered,SEL1006,Delta Store,Rajshahi,6.52,34.8
SHP101211,ORD101211,PKG101211,2025-11-27,Dhaka Hub,Dhaka Hub,Dhaka,Sundarban Courier,Delivered,SEL1054,Trendy Trading,Narayanganj,3.89,31.1
SHP101212,ORD101212,PKG101212,2025-11-25,Dhaka Hub,Sylhet Hub,Sylhet,RedX,In Transit,SEL1046,Smart Traders,Comilla,0.27,30.82
SHP101213,ORD101213,PKG101213,2026-07-15,Dhaka Hub,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1013,Elite Trading,Dhaka,7.84,41.6
SHP101214,ORD101214,PKG101214,2026-03-12,Chattogram DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1039,Silver Depot,Dhaka,3.62,33.6
SHP101215,ORD101215,PKG101215,2026-02-05,Sylhet DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1018,Golden Store,Chattogram,3.15,27.66
SHP101216,ORD101216,PKG101216,2026-08-02,Chattogram DC,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1047,Suncity Depot,Dhaka,11.7,39.4
SHP101217,ORD101217,PKG101217,2026-03-28,Chattogram DC,Dhaka Hub,Dhaka,Sundarban Courier,Delivered,SEL1009,Elite Emporium,Dhaka,2.26,39.67
SHP101218,ORD101218,PKG101218,2026-07-12,Sylhet DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1014,Fresh Hub,Khulna,0.58,16.98
SHP101219,ORD101219,PKG101219,2026-08-07,Sylhet DC,Comilla Hub,Comilla,Pathao Courier,Cancelled,SEL1018,Golden Store,Chattogram,11.4,11.04
SHP101220,ORD101220,PKG101220,2025-09-28,Chattogram DC,Mymensingh Hub,Mymensingh,RedX,Delivered,SEL1011,Elite Outlet,Chattogram,3.81,34.01
SHP101221,ORD101221,PKG101221,2026-01-04,Chattogram DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1019,Green Fashion House,Rajshahi,4.84,41.33
SHP101222,ORD101222,PKG101222,2026-05-13,Sylhet DC,Khulna Hub,Khulna,eCourier,In Transit,SEL1036,Royal Emporium,Comilla,1.16,28.4
SHP101223,ORD101223,PKG101223,2026-06-09,Dhaka Hub,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1037,Royal Gallery,Dhaka,4.97,34.97
SHP101224,ORD101224,PKG101224,2025-10-22,Sylhet DC,Mymensingh Hub,Mymensingh,RedX,Delivered,SEL1033,Riverside Collection,Sylhet,11.67,43.77
SHP101225,ORD101225,PKG101225,2025-12-20,Rajshahi DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1011,Elite Outlet,Chattogram,8.39,31.7
SHP101226,ORD101226,PKG101226,2026-03-09,Chattogram DC,Narayanganj Hub,Narayanganj,RedX,Delivered Late,SEL1012,Elite Traders,Dhaka,5.79,37.71
SHP101227,ORD101227,PKG101227,2026-06-04,Dhaka Hub,Rajshahi Hub,Rajshahi,RedX,Delivered,SEL1055,Urban Collection,Chattogram,3.83,20.95
SHP101228,ORD101228,PKG101228,2025-10-10,Khulna DC,Chattogram Hub,Chattogram,RedX,Delivered,SEL1015,Fresh Trading,Dhaka,4.52,27.34
SHP101229,ORD101229,PKG101229,2026-03-27,Dhaka Hub,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1006,Delta Store,Rajshahi,7.41,52.36
SHP101230,ORD101230,PKG101230,2025-12-12,Dhaka Hub,Sylhet Hub,Sylhet,RedX,Delivered Late,SEL1027,Modern Corner,Comilla,3.2,26.24
SHP101231,ORD101231,PKG101231,2025-11-14,Dhaka Hub,Comilla Hub,Comilla,Pathao Courier,In Transit,SEL1000,Bengal Bazaar,Mymensingh,1.99,16.69
SHP101232,ORD101232,PKG101232,2026-02-26,Rajshahi DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1020,Horizon Bazaar,Dhaka,8.42,39.16
SHP101233,ORD101233,PKG101233,2026-01-22,Rajshahi DC,Khulna Hub,Khulna,Sundarban Courier,Delivered,SEL1051,Suncity Shop,Mymensingh,10.46,45.09
SHP101234,ORD101234,PKG101234,2026-04-08,Sylhet DC,Comilla Hub,Comilla,RedX,Delivered,SEL1016,Golden Hub,Comilla,10.84,21.18
SHP101235,ORD101235,PKG101235,2025-12-19,Khulna DC,Chattogram Hub,Chattogram,Sundarban Courier,Delivered,SEL1042,Smart Bazaar,Rajshahi,10.13,52.97
SHP101236,ORD101236,PKG101236,2026-06-12,Khulna DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1029,Modern Emporium,Sylhet,6.46,30.69
SHP101237,ORD101237,PKG101237,2025-09-28,Khulna DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1021,Horizon Collection,Narayanganj,9.51,46.82
SHP101238,ORD101238,PKG101238,2026-06-26,Sylhet DC,Narayanganj Hub,Narayanganj,Pathao Courier,Delivered,SEL1039,Silver Depot,Dhaka,11.13,29.39
SHP101239,ORD101239,PKG101239,2025-09-11,Rajshahi DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered Late,SEL1035,Riverside Gallery,Mymensingh,0.48,18.68
SHP101240,ORD101240,PKG101240,2026-05-13,Khulna DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1019,Green Fashion House,Rajshahi,5.06,21.7
SHP101241,ORD101241,PKG101241,2025-12-29,Dhaka Hub,Comilla Hub,Comilla,RedX,Delivered,SEL1013,Elite Trading,Dhaka,2.61,25.82
SHP101242,ORD101242,PKG101242,2026-01-11,Chattogram DC,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1055,Urban Collection,Chattogram,11.96,50.67
SHP101243,ORD101243,PKG101243,2025-09-07,Rajshahi DC,Mymensingh Hub,Mymensingh,eCourier,Delivered Late,SEL1010,Elite Gallery,Sylhet,11.17,42.3
SHP101244,ORD101244,PKG101244,2026-05-01,Sylhet DC,Rangpur Hub,Rangpur,Sundarban Courier,Delivered,SEL1057,Value Hub,Dhaka,9.67,36.23
SHP101245,ORD101245,PKG101245,2025-10-28,Chattogram DC,Comilla Hub,Comilla,Pathao Courier,Delivered,SEL1028,Modern Depot,Khulna,3.69,21.59
SHP101246,ORD101246,PKG101246,2026-04-17,Rajshahi DC,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered,SEL1059,Value Store,Dhaka,11.43,43.23
SHP101247,ORD101247,PKG101247,2026-05-09,Khulna DC,Mymensingh Hub,Mymensingh,Pathao Courier,Delivered,SEL1021,Horizon Collection,Narayanganj,0.55,36.07
SHP101248,ORD101248,PKG101248,2026-06-20,Sylhet DC,Sylhet Hub,Sylhet,Sundarban Courier,Cancelled,SEL1033,Riverside Collection,Sylhet,2.42,31.69
SHP101249,ORD101249,PKG101249,2026-05-03,Sylhet DC,Rangpur Hub,Rangpur,eCourier,Delivered,SEL1036,Royal Emporium,Comilla,7.48,34.59
SHP101250,ORD101250,PKG101250,2025-12-14,Dhaka Hub,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1020,Horizon Bazaar,Dhaka,9.56,55.95
SHP101251,ORD101251,PKG101251,2026-05-14,Chattogram DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1013,Elite Trading,Dhaka,10.63,31.9
SHP101252,ORD101252,PKG101252,2026-06-13,Sylhet DC,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered,SEL1031,Prime Bazaar,Chattogram,3.75,27.38
SHP101253,ORD101253,PKG101253,2025-12-19,Rajshahi DC,Narayanganj Hub,Narayanganj,RedX,Delivered Late,SEL1039,Silver Depot,Dhaka,4.81,30.8
SHP101254,ORD101254,PKG101254,2025-10-13,Chattogram DC,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1015,Fresh Trading,Dhaka,5.57,29.06
SHP101255,ORD101255,PKG101255,2026-07-05,Dhaka Hub,Narayanganj Hub,Narayanganj,RedX,Delivered,SEL1046,Smart Traders,Comilla,0.52,29.56
SHP101256,ORD101256,PKG101256,2025-10-22,Sylhet DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1038,Royal Outlet,Khulna,10.39,38.05
SHP101257,ORD101257,PKG101257,2026-03-25,Rajshahi DC,Comilla Hub,Comilla,Sundarban Courier,Delivered,SEL1009,Elite Emporium,Dhaka,4.19,31.4
SHP101258,ORD101258,PKG101258,2025-11-21,Sylhet DC,Chattogram Hub,Chattogram,Pathao Courier,Delivered,SEL1056,Urban Store,Khulna,2.55,25.54
SHP101259,ORD101259,PKG101259,2025-10-14,Chattogram DC,Mymensingh Hub,Mymensingh,eCourier,Delivered Late,SEL1002,Bengal Hub,Barisal,5.03,44.87
SHP101260,ORD101260,PKG101260,2026-05-27,Khulna DC,Sylhet Hub,Sylhet,Sundarban Courier,Delivered,SEL1039,Silver Depot,Dhaka,8.58,52.23
SHP101261,ORD101261,PKG101261,2025-10-20,Khulna DC,Barisal Hub,Barisal,eCourier,Delivered,SEL1026,Metro Outlet,Sylhet,10.48,38.99
SHP101262,ORD101262,PKG101262,2026-04-20,Chattogram DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1039,Silver Depot,Dhaka,2.74,30.93
SHP101263,ORD101263,PKG101263,2026-04-28,Rajshahi DC,Sylhet Hub,Sylhet,Pathao Courier,In Transit,SEL1046,Smart Traders,Comilla,2.24,32.72
SHP101264,ORD101264,PKG101264,2025-09-21,Sylhet DC,Narayanganj Hub,Narayanganj,Sundarban Courier,Delivered,SEL1041,Silver Hub,Chattogram,11.34,53.9
SHP101265,ORD101265,PKG101265,2025-10-30,Dhaka Hub,Comilla Hub,Comilla,RedX,Delivered,SEL1039,Silver Depot,Dhaka,6.7,33.32
SHP101266,ORD101266,PKG101266,2026-06-02,Sylhet DC,Barisal Hub,Barisal,Sundarban Courier,Delivered,SEL1050,Suncity Retail,Chattogram,4.52,39.93
SHP101267,ORD101267,PKG101267,2026-02-23,Rajshahi DC,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1042,Smart Bazaar,Rajshahi,2.55,36.73
SHP101268,ORD101268,PKG101268,2025-10-12,Chattogram DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1048,Suncity Emporium,Dhaka,11.94,25.64
SHP101269,ORD101269,PKG101269,2026-08-10,Sylhet DC,Sylhet Hub,Sylhet,eCourier,Delivered Late,SEL1024,Metro Bazaar,Dhaka,8.69,26.44
SHP101270,ORD101270,PKG101270,2025-12-01,Khulna DC,Narayanganj Hub,Narayanganj,RedX,Delivered,SEL1012,Elite Traders,Dhaka,2.77,21.09
SHP101271,ORD101271,PKG101271,2025-09-02,Khulna DC,Rajshahi Hub,Rajshahi,RedX,Delayed,SEL1014,Fresh Hub,Khulna,1.28,29.21
SHP101272,ORD101272,PKG101272,2026-07-17,Rajshahi DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1036,Royal Emporium,Comilla,2.55,22.78
SHP101273,ORD101273,PKG101273,2025-09-06,Dhaka Hub,Barisal Hub,Barisal,Sundarban Courier,In Transit,SEL1031,Prime Bazaar,Chattogram,3.12,34.88
SHP101274,ORD101274,PKG101274,2026-03-11,Sylhet DC,Narayanganj Hub,Narayanganj,eCourier,Delivered,SEL1004,Classic Mart,Rajshahi,1.51,47.84
SHP101275,ORD101275,PKG101275,2026-08-10,Sylhet DC,Barisal Hub,Barisal,eCourier,Delivered,SEL1012,Elite Traders,Dhaka,2.91,39.35
SHP101276,ORD101276,PKG101276,2026-03-19,Dhaka Hub,Rajshahi Hub,Rajshahi,Pathao Courier,Delivered Late,SEL1058,Value Mart,Comilla,1.58,21.63
SHP101277,ORD101277,PKG101277,2026-03-22,Khulna DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1043,Smart Emporium,Barisal,4.66,33.24
SHP101278,ORD101278,PKG101278,2026-01-13,Dhaka Hub,Comilla Hub,Comilla,eCourier,Delivered,SEL1045,Smart Store,Dhaka,5.94,21.27
SHP101279,ORD101279,PKG101279,2025-10-14,Sylhet DC,Chattogram Hub,Chattogram,Sundarban Courier,In Transit,SEL1011,Elite Outlet,Chattogram,5.57,46.47
SHP101280,ORD101280,PKG101280,2026-03-18,Chattogram DC,Narayanganj Hub,Narayanganj,Steadfast Courier,Delivered,SEL1003,Classic Fashion House,Sylhet,9.98,36.33
SHP101281,ORD101281,PKG101281,2026-07-08,Dhaka Hub,Sylhet Hub,Sylhet,Pathao Courier,In Transit,SEL1017,Golden Outlet,Khulna,3.2,42.97
SHP101282,ORD101282,PKG101282,2025-10-02,Rajshahi DC,Chattogram Hub,Chattogram,Pathao Courier,Delivered,SEL1051,Suncity Shop,Mymensingh,10.67,28.85
SHP101283,ORD101283,PKG101283,2026-07-02,Chattogram DC,Khulna Hub,Khulna,Sundarban Courier,Delivered,SEL1030,Nova Retail,Dhaka,10.92,49.06
SHP101284,ORD101284,PKG101284,2026-01-22,Chattogram DC,Dhaka Hub,Dhaka,RedX,Delivered,SEL1047,Suncity Depot,Dhaka,11.53,27.52
SHP101285,ORD101285,PKG101285,2026-03-05,Rajshahi DC,Dhaka Hub,Dhaka,Sundarban Courier,Delivered,SEL1029,Modern Emporium,Sylhet,2.34,35.0
SHP101286,ORD101286,PKG101286,2025-10-28,Rajshahi DC,Chattogram Hub,Chattogram,Steadfast Courier,Delivered,SEL1029,Modern Emporium,Sylhet,3.1,42.05
SHP101287,ORD101287,PKG101287,2026-04-04,Dhaka Hub,Rangpur Hub,Rangpur,Pathao Courier,Delivered Late,SEL1036,Royal Emporium,Comilla,7.56,31.9
SHP101288,ORD101288,PKG101288,2025-11-03,Chattogram DC,Comilla Hub,Comilla,Sundarban Courier,In Transit,SEL1057,Value Hub,Dhaka,1.86,38.42
SHP101289,ORD101289,PKG101289,2025-12-04,Khulna DC,Sylhet Hub,Sylhet,RedX,Delivered,SEL1026,Metro Outlet,Sylhet,1.21,22.05
SHP101290,ORD101290,PKG101290,2026-05-08,Khulna DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1035,Riverside Gallery,Mymensingh,1.07,30.35
SHP101291,ORD101291,PKG101291,2025-09-18,Rajshahi DC,Khulna Hub,Khulna,eCourier,Delivered,SEL1055,Urban Collection,Chattogram,7.35,34.54
SHP101292,ORD101292,PKG101292,2026-02-02,Sylhet DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1022,Horizon Depot,Sylhet,9.7,34.18
SHP101293,ORD101293,PKG101293,2026-03-25,Dhaka Hub,Khulna Hub,Khulna,Steadfast Courier,Delivered,SEL1050,Suncity Retail,Chattogram,3.25,27.14
SHP101294,ORD101294,PKG101294,2025-10-16,Rajshahi DC,Comilla Hub,Comilla,RedX,Delivered,SEL1032,Prime Trading,Khulna,11.22,20.45
SHP101295,ORD101295,PKG101295,2025-12-11,Dhaka Hub,Barisal Hub,Barisal,Pathao Courier,Delivered,SEL1052,Trendy Collection,Rangpur,9.54,29.87
SHP101296,ORD101296,PKG101296,2025-12-28,Dhaka Hub,Barisal Hub,Barisal,Pathao Courier,Delayed,SEL1028,Modern Depot,Khulna,1.11,27.31
SHP101297,ORD101297,PKG101297,2026-04-18,Khulna DC,Comilla Hub,Comilla,Pathao Courier,Delayed,SEL1037,Royal Gallery,Dhaka,5.01,30.43
SHP101298,ORD101298,PKG101298,2026-08-04,Khulna DC,Rangpur Hub,Rangpur,Steadfast Courier,Delivered,SEL1019,Green Fashion House,Rajshahi,1.0,39.79
SHP101299,ORD101299,PKG101299,2026-06-17,Dhaka Hub,Chattogram Hub,Chattogram,RedX,Delivered,SEL1038,Royal Outlet,Khulna,11.0,40.52
SHP101300,ORD101300,PKG101300,2025-11-05,Dhaka Hub,Chattogram Hub,Chattogram,Sundarban Courier,Delivered,SEL1019,Green Fashion House,Rajshahi,8.97,45.44
SHP101301,ORD101301,PKG101301,2025-09-07,Sylhet DC,Khulna Hub,Khulna,Pathao Courier,Delivered,SEL1036,Royal Emporium,Comilla,8.3,36.72
SHP101302,ORD101302,PKG101302,2025-09-18,Chattogram DC,Dhaka Hub,Dhaka,Steadfast Courier,Delivered,SEL1047,Suncity Depot,Dhaka,8.26,26.72
SHP101303,ORD101303,PKG101303,2026-03-26,Khulna DC,Rangpur Hub,Rangpur,Pathao Courier,Delivered,SEL1026,Metro Outlet,Sylhet,3.57,27.38
SHP101304,ORD101304,PKG101304,2025-10-25,Sylhet DC,Rajshahi Hub,Rajshahi,eCourier,Delivered Late,SEL1025,Metro Hub,Sylhet,11.22,22.41
SHP101305,ORD101305,PKG101305,2025-11-20,Sylhet DC,Dhaka Hub,Dhaka,eCourier,Delivered,SEL1019,Green Fashion House,Rajshahi,11.09,16.19
SHP101306,ORD101306,PKG101306,2026-06-21,Sylhet DC,Rajshahi Hub,Rajshahi,Sundarban Courier,Delivered,SEL1043,Smart Emporium,Barisal,8.93,35.61
