shipment_id,order_code,package_code,order_date,warehouse,origin_city,seller_code,shop_name,seller_region,destination_region,carrier,sku,product,category,qty,weight_kg,order_value,shipping_cost,expected_delivery,actual_delivery,status,delay_reason
SHP100537,ORD100537,PKG100537,2025-11-06,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Rajshahi,Pathao Courier,SKU1011,Cotton T-Shirt (V2),Apparel,4,9.6,16725.72,314.97,2025-11-08,2025-11-08,Delivered,
SHP100538,ORD100538,PKG100538,2025-09-06,Dhaka Hub,Dhaka,SEL1020,Horizon Bazaar,Dhaka,Rajshahi,eCourier,SKU1002,Power Bank,Electronics,3,9.03,11654.7,234.45,2025-09-09,2025-09-09,Delivered,
SHP100539,ORD100539,PKG100539,2025-12-03,Sylhet DC,Sylhet,SEL1016,Golden Hub,Comilla,Narayanganj,Pathao Courier,SKU1000,Wireless Earbuds,Electronics,5,3.07,17583.55,150.74,2025-12-07,,Delayed,Vehicle breakdown
SHP100540,ORD100540,PKG100540,2025-10-05,Rajshahi DC,Rajshahi,SEL1034,Riverside Emporium,Dhaka,Sylhet,Steadfast Courier,SKU1032,Sunscreen SPF50,Beauty,1,1.86,1567.34,142.3,2025-10-07,,In Transit,
SHP100541,ORD100541,PKG100541,2026-05-04,Chattogram DC,Chattogram,SEL1059,Value Store,Dhaka,Narayanganj,Sundarban Courier,SKU1039,Perfume (V2),Beauty,4,5.27,12254.76,224.6,2026-05-09,2026-05-09,Delivered,
SHP100542,ORD100542,PKG100542,2026-02-28,Dhaka Hub,Dhaka,SEL1041,Silver Hub,Chattogram,Rangpur,Pathao Courier,SKU1009,Phone Case (V2),Electronics,3,9.98,6327.54,243.89,2026-03-03,2026-03-03,Delivered,
SHP100543,ORD100543,PKG100543,2026-08-06,Rajshahi DC,Rajshahi,SEL1055,Urban Collection,Chattogram,Narayanganj,Pathao Courier,SKU1042,Mustard Oil 1L,Grocery,4,4.1,12784.6,196.16,2026-08-10,2026-08-10,Delivered,
SHP100544,ORD100544,PKG100544,2026-05-18,Sylhet DC,Sylhet,SEL1011,Elite Outlet,Chattogram,Rangpur,RedX,SKU1043,Mustard Oil 1L (V2),Grocery,1,0.31,1508.79,101.65,2026-05-23,2026-05-23,Delivered,
SHP100545,ORD100545,PKG100545,2026-03-31,Dhaka Hub,Dhaka,SEL1012,Elite Traders,Dhaka,Comilla,Steadfast Courier,SKU1028,Curtain Set,Home & Living,4,7.99,3284.64,247.66,2026-04-04,,In Transit,
SHP100546,ORD100546,PKG100546,2026-02-24,Khulna DC,Khulna,SEL1045,Smart Store,Dhaka,Rajshahi,Steadfast Courier,SKU1012,Panjabi,Apparel,4,2.56,11803.24,135.85,2026-02-28,2026-02-28,Delivered,
SHP100547,ORD100547,PKG100547,2025-09-19,Chattogram DC,Chattogram,SEL1018,Golden Store,Chattogram,Rajshahi,Sundarban Courier,SKU1011,Cotton T-Shirt (V2),Apparel,5,6.61,20907.15,203.88,2025-09-22,2025-09-22,Delivered,
SHP100548,ORD100548,PKG100548,2025-09-25,Rajshahi DC,Rajshahi,SEL1050,Suncity Retail,Chattogram,Sylhet,Sundarban Courier,SKU1030,Face Wash,Beauty,2,0.38,6779.44,71.12,2025-09-27,2025-09-27,Delivered,
SHP100549,ORD100549,PKG100549,2026-04-02,Chattogram DC,Chattogram,SEL1027,Modern Corner,Comilla,Sylhet,Pathao Courier,SKU1045,Green Tea Pack (V2),Grocery,1,6.2,3650.72,212.63,2026-04-08,2026-04-08,Delivered,
SHP100550,ORD100550,PKG100550,2025-09-02,Sylhet DC,Sylhet,SEL1012,Elite Traders,Dhaka,Dhaka,RedX,SKU1001,Wireless Earbuds (V2),Electronics,1,4.84,2059.12,171.39,2025-09-06,2025-09-06,Delivered,
SHP100551,ORD100551,PKG100551,2025-09-15,Sylhet DC,Sylhet,SEL1050,Suncity Retail,Chattogram,Khulna,RedX,SKU1049,Honey Jar (V2),Grocery,1,10.59,757.92,308.14,2025-09-20,2025-09-20,Delivered,
SHP100552,ORD100552,PKG100552,2025-11-15,Chattogram DC,Chattogram,SEL1033,Riverside Collection,Sylhet,Narayanganj,Pathao Courier,SKU1034,Hair Serum,Beauty,2,8.72,4385.14,227.38,2025-11-19,2025-11-19,Delivered,
SHP100553,ORD100553,PKG100553,2026-07-03,Sylhet DC,Sylhet,SEL1048,Suncity Emporium,Dhaka,Narayanganj,RedX,SKU1022,Table Lamp,Home & Living,5,0.63,21862.7,87.33,2026-07-06,2026-07-06,Delivered,
SHP100554,ORD100554,PKG100554,2026-02-06,Dhaka Hub,Dhaka,SEL1027,Modern Corner,Comilla,Rangpur,Steadfast Courier,SKU1016,Saree,Apparel,1,9.52,2562.44,294.27,2026-02-08,,In Transit,
SHP100555,ORD100555,PKG100555,2026-05-04,Khulna DC,Khulna,SEL1007,Delta Trading,Dhaka,Khulna,Pathao Courier,SKU1025,Non-stick Pan (V2),Home & Living,1,9.54,996.68,305.94,2026-05-06,2026-05-06,Delivered,
SHP100556,ORD100556,PKG100556,2026-01-21,Khulna DC,Khulna,SEL1040,Silver Emporium,Barisal,Barisal,Pathao Courier,SKU1007,Bluetooth Speaker (V2),Electronics,1,8.03,3569.38,244.59,2026-01-25,2026-01-25,Delivered,
SHP100557,ORD100557,PKG100557,2025-10-30,Rajshahi DC,Rajshahi,SEL1007,Delta Trading,Dhaka,Mymensingh,Pathao Courier,SKU1028,Curtain Set,Home & Living,2,11.17,1642.32,316.8,2025-11-02,2025-11-02,Delivered,
SHP100558,ORD100558,PKG100558,2026-01-07,Chattogram DC,Chattogram,SEL1039,Silver Depot,Dhaka,Dhaka,Pathao Courier,SKU1025,Non-stick Pan (V2),Home & Living,4,9.68,3986.72,350.08,2026-01-09,,Delayed,Warehouse backlog
SHP100559,ORD100559,PKG100559,2025-10-02,Chattogram DC,Chattogram,SEL1025,Metro Hub,Sylhet,Narayanganj,Pathao Courier,SKU1009,Phone Case (V2),Electronics,2,2.78,4218.36,152.8,2025-10-06,2025-10-06,Delivered,
SHP100560,ORD100560,PKG100560,2026-05-25,Sylhet DC,Sylhet,SEL1047,Suncity Depot,Dhaka,Comilla,RedX,SKU1025,Non-stick Pan (V2),Home & Living,3,4.7,2990.04,188.0,2026-05-29,2026-05-29,Delivered,
SHP100561,ORD100561,PKG100561,2025-11-03,Khulna DC,Khulna,SEL1052,Trendy Collection,Rangpur,Narayanganj,Pathao Courier,SKU1033,Sunscreen SPF50 (V2),Beauty,2,4.33,3523.0,156.56,2025-11-07,2025-11-07,Delivered,
SHP100562,ORD100562,PKG100562,2026-01-09,Rajshahi DC,Rajshahi,SEL1024,Metro Bazaar,Dhaka,Dhaka,eCourier,SKU1040,Basmati Rice 5kg,Grocery,5,6.16,10258.05,204.94,2026-01-14,2026-01-14,Delivered,
SHP100563,ORD100563,PKG100563,2026-08-06,Dhaka Hub,Dhaka,SEL1052,Trendy Collection,Rangpur,Narayanganj,Steadfast Courier,SKU1006,Bluetooth Speaker,Electronics,1,11.45,3460.96,363.27,2026-08-10,,In Transit,
SHP100564,ORD100564,PKG100564,2026-03-24,Chattogram DC,Chattogram,SEL1006,Delta Store,Rajshahi,Rangpur,Steadfast Courier,SKU1003,Power Bank (V2),Electronics,2,7.46,6367.1,258.02,2026-03-26,2026-03-27,Delivered Late,Vehicle breakdown
SHP100565,ORD100565,PKG100565,2026-02-06,Chattogram DC,Chattogram,SEL1006,Delta Store,Rajshahi,Barisal,RedX,SKU1049,Honey Jar (V2),Grocery,3,3.89,2273.76,179.57,2026-02-11,2026-02-11,Delivered,
SHP100566,ORD100566,PKG100566,2026-03-07,Chattogram DC,Chattogram,SEL1059,Value Store,Dhaka,Chattogram,Pathao Courier,SKU1044,Green Tea Pack,Grocery,5,11.31,18851.65,234.79,2026-03-08,,In Transit,
SHP100567,ORD100567,PKG100567,2026-05-30,Sylhet DC,Sylhet,SEL1034,Riverside Emporium,Dhaka,Rajshahi,Pathao Courier,SKU1010,Cotton T-Shirt,Apparel,3,8.46,5288.91,245.39,2026-06-03,2026-06-03,Delivered,
SHP100568,ORD100568,PKG100568,2025-11-28,Rajshahi DC,Rajshahi,SEL1027,Modern Corner,Comilla,Khulna,Pathao Courier,SKU1028,Curtain Set,Home & Living,1,3.34,821.16,161.0,2025-12-04,2025-12-04,Delivered,
SHP100569,ORD100569,PKG100569,2026-04-09,Dhaka Hub,Dhaka,SEL1009,Elite Emporium,Dhaka,Narayanganj,Steadfast Courier,SKU1035,Hair Serum (V2),Beauty,3,10.9,2922.6,371.48,2026-04-11,2026-04-11,Delivered,
SHP100570,ORD100570,PKG100570,2026-06-29,Rajshahi DC,Rajshahi,SEL1017,Golden Outlet,Khulna,Khulna,Steadfast Courier,SKU1024,Non-stick Pan,Home & Living,2,4.26,7071.94,200.28,2026-07-03,2026-07-03,Delivered,
SHP100571,ORD100571,PKG100571,2026-03-18,Khulna DC,Khulna,SEL1041,Silver Hub,Chattogram,Sylhet,Sundarban Courier,SKU1020,Bedsheet Set,Home & Living,2,6.29,6895.36,171.62,2026-03-21,,In Transit,
SHP100572,ORD100572,PKG100572,2026-02-02,Khulna DC,Khulna,SEL1049,Suncity Gallery,Khulna,Narayanganj,Sundarban Courier,SKU1035,Hair Serum (V2),Beauty,5,5.85,4871.0,228.65,2026-02-04,2026-02-04,Delivered,
SHP100573,ORD100573,PKG100573,2025-10-21,Khulna DC,Khulna,SEL1054,Trendy Trading,Narayanganj,Chattogram,RedX,SKU1009,Phone Case (V2),Electronics,5,11.1,10545.9,326.66,2025-10-25,2025-10-25,Delivered,
SHP100574,ORD100574,PKG100574,2025-11-25,Dhaka Hub,Dhaka,SEL1024,Metro Bazaar,Dhaka,Narayanganj,Sundarban Courier,SKU1036,Lipstick,Beauty,2,3.33,1430.32,129.83,2025-11-28,,Delayed,Customs/checkpoint delay
SHP100575,ORD100575,PKG100575,2026-07-25,Khulna DC,Khulna,SEL1027,Modern Corner,Comilla,Narayanganj,Steadfast Courier,SKU1008,Phone Case,Electronics,3,4.13,2121.87,172.79,2026-07-27,2026-07-27,Delivered,
SHP100576,ORD100576,PKG100576,2026-03-07,Chattogram DC,Chattogram,SEL1009,Elite Emporium,Dhaka,Khulna,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,3,7.99,12105.24,251.25,2026-03-11,2026-03-11,Delivered,
SHP100577,ORD100577,PKG100577,2025-12-14,Sylhet DC,Sylhet,SEL1004,Classic Mart,Rajshahi,Rangpur,Sundarban Courier,SKU1034,Hair Serum,Beauty,5,10.66,10962.85,323.47,2025-12-17,2025-12-17,Delivered,
SHP100578,ORD100578,PKG100578,2026-01-23,Khulna DC,Khulna,SEL1026,Metro Outlet,Sylhet,Mymensingh,Sundarban Courier,SKU1048,Honey Jar,Grocery,5,1.56,15594.3,107.31,2026-01-27,2026-01-27,Delivered,
SHP100579,ORD100579,PKG100579,2026-03-19,Khulna DC,Khulna,SEL1034,Riverside Emporium,Dhaka,Barisal,Pathao Courier,SKU1034,Hair Serum,Beauty,2,2.68,4385.14,142.1,2026-03-21,2026-03-25,Delivered Late,Customs/checkpoint delay
SHP100580,ORD100580,PKG100580,2026-03-05,Chattogram DC,Chattogram,SEL1006,Delta Store,Rajshahi,Rangpur,Sundarban Courier,SKU1047,Spice Combo (V2),Grocery,1,11.39,1404.23,263.92,2026-03-09,2026-03-09,Delivered,
SHP100581,ORD100581,PKG100581,2026-05-01,Chattogram DC,Chattogram,SEL1024,Metro Bazaar,Dhaka,Chattogram,eCourier,SKU1035,Hair Serum (V2),Beauty,1,9.37,974.2,230.57,2026-05-03,2026-05-03,Delivered,
SHP100582,ORD100582,PKG100582,2025-11-29,Sylhet DC,Sylhet,SEL1038,Royal Outlet,Khulna,Barisal,Pathao Courier,SKU1017,Saree (V2),Apparel,1,4.28,427.61,189.41,2025-12-03,2025-12-03,Delivered,
SHP100583,ORD100583,PKG100583,2026-04-13,Dhaka Hub,Dhaka,SEL1048,Suncity Emporium,Dhaka,Barisal,RedX,SKU1048,Honey Jar,Grocery,4,4.42,12475.44,172.8,2026-04-18,2026-04-18,Delivered,
SHP100584,ORD100584,PKG100584,2026-02-01,Khulna DC,Khulna,SEL1056,Urban Store,Khulna,Barisal,Sundarban Courier,SKU1038,Perfume,Beauty,4,5.74,4548.24,166.04,2026-02-07,2026-02-07,Delivered,
SHP100585,ORD100585,PKG100585,2026-07-23,Dhaka Hub,Dhaka,SEL1020,Horizon Bazaar,Dhaka,Narayanganj,Pathao Courier,SKU1031,Face Wash (V2),Beauty,5,8.15,21793.35,284.93,2026-07-25,2026-07-25,Delivered,
SHP100586,ORD100586,PKG100586,2025-10-25,Sylhet DC,Sylhet,SEL1023,Horizon Shop,Rangpur,Comilla,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,1,6.82,4035.08,215.11,2025-10-29,2025-10-29,Delivered,
SHP100587,ORD100587,PKG100587,2025-10-22,Khulna DC,Khulna,SEL1052,Trendy Collection,Rangpur,Rangpur,Pathao Courier,SKU1022,Table Lamp,Home & Living,1,9.36,4372.54,272.95,2025-10-27,2025-10-27,Delivered,
SHP100588,ORD100588,PKG100588,2026-02-07,Dhaka Hub,Dhaka,SEL1041,Silver Hub,Chattogram,Rajshahi,Pathao Courier,SKU1031,Face Wash (V2),Beauty,1,0.84,4358.67,100.46,2026-02-12,2026-02-12,Delivered,
SHP100589,ORD100589,PKG100589,2026-02-23,Rajshahi DC,Rajshahi,SEL1016,Golden Hub,Comilla,Rajshahi,Sundarban Courier,SKU1036,Lipstick,Beauty,4,9.86,2860.64,307.64,2026-02-24,,Delayed,Address issue
SHP100590,ORD100590,PKG100590,2026-04-28,Chattogram DC,Chattogram,SEL1041,Silver Hub,Chattogram,Dhaka,eCourier,SKU1011,Cotton T-Shirt (V2),Apparel,1,0.89,4181.43,92.88,2026-05-03,,In Transit,
SHP100591,ORD100591,PKG100591,2026-01-18,Dhaka Hub,Dhaka,SEL1009,Elite Emporium,Dhaka,Barisal,eCourier,SKU1048,Honey Jar,Grocery,4,10.6,12475.44,368.16,2026-01-23,2026-01-23,Delivered,
SHP100592,ORD100592,PKG100592,2026-07-14,Khulna DC,Khulna,SEL1026,Metro Outlet,Sylhet,Sylhet,Steadfast Courier,SKU1012,Panjabi,Apparel,5,0.71,14754.05,83.16,2026-07-16,,In Transit,
SHP100593,ORD100593,PKG100593,2026-02-12,Sylhet DC,Sylhet,SEL1018,Golden Store,Chattogram,Comilla,Sundarban Courier,SKU1022,Table Lamp,Home & Living,1,1.71,4372.54,96.71,2026-02-15,2026-02-15,Delivered,
SHP100594,ORD100594,PKG100594,2025-10-15,Khulna DC,Khulna,SEL1059,Value Store,Dhaka,Mymensingh,eCourier,SKU1024,Non-stick Pan,Home & Living,4,2.33,14143.88,135.52,2025-10-19,2025-10-19,Returned,
SHP100595,ORD100595,PKG100595,2025-10-12,Khulna DC,Khulna,SEL1002,Bengal Hub,Barisal,Narayanganj,RedX,SKU1034,Hair Serum,Beauty,3,2.83,6577.71,156.17,2025-10-16,,Cancelled,
SHP100596,ORD100596,PKG100596,2026-08-03,Sylhet DC,Sylhet,SEL1051,Suncity Shop,Mymensingh,Narayanganj,Pathao Courier,SKU1040,Basmati Rice 5kg,Grocery,5,4.94,10258.05,217.07,2026-08-08,2026-08-08,Delivered,
SHP100597,ORD100597,PKG100597,2025-10-17,Rajshahi DC,Rajshahi,SEL1016,Golden Hub,Comilla,Rajshahi,Sundarban Courier,SKU1029,Curtain Set (V2),Home & Living,2,7.93,6242.52,240.17,2025-10-19,2025-10-19,Delivered,
SHP100598,ORD100598,PKG100598,2026-07-25,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Rajshahi,RedX,SKU1016,Saree,Apparel,2,10.73,5124.88,284.05,2026-07-28,2026-07-28,Delivered,
SHP100599,ORD100599,PKG100599,2025-12-06,Sylhet DC,Sylhet,SEL1039,Silver Depot,Dhaka,Rangpur,eCourier,SKU1048,Honey Jar,Grocery,1,6.39,3118.86,187.18,2025-12-10,2025-12-10,Delivered,
SHP100600,ORD100600,PKG100600,2025-10-03,Dhaka Hub,Dhaka,SEL1040,Silver Emporium,Barisal,Rajshahi,Sundarban Courier,SKU1019,Denim Jacket (V2),Apparel,4,6.48,11590.96,247.51,2025-10-08,2025-10-08,Delivered,
SHP100601,ORD100601,PKG100601,2025-12-15,Khulna DC,Khulna,SEL1008,Elite Depot,Chattogram,Sylhet,Pathao Courier,SKU1047,Spice Combo (V2),Grocery,5,3.97,7021.15,143.02,2025-12-20,2025-12-20,Delivered,
SHP100602,ORD100602,PKG100602,2026-04-01,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Mymensingh,Steadfast Courier,SKU1024,Non-stick Pan,Home & Living,1,9.65,3535.97,321.87,2026-04-06,2026-04-06,Delivered,
SHP100603,ORD100603,PKG100603,2026-01-27,Khulna DC,Khulna,SEL1006,Delta Store,Rajshahi,Rajshahi,Pathao Courier,SKU1021,Bedsheet Set (V2),Home & Living,3,1.5,5076.57,89.41,2026-01-31,,In Transit,
SHP100604,ORD100604,PKG100604,2026-05-30,Rajshahi DC,Rajshahi,SEL1024,Metro Bazaar,Dhaka,Narayanganj,Steadfast Courier,SKU1012,Panjabi,Apparel,4,3.75,11803.24,175.36,2026-06-05,,Cancelled,
SHP100605,ORD100605,PKG100605,2026-03-31,Rajshahi DC,Rajshahi,SEL1007,Delta Trading,Dhaka,Sylhet,eCourier,SKU1018,Denim Jacket,Apparel,4,1.34,15000.8,117.38,2026-04-03,2026-04-03,Delivered,
SHP100606,ORD100606,PKG100606,2026-01-17,Rajshahi DC,Rajshahi,SEL1042,Smart Bazaar,Rajshahi,Rajshahi,eCourier,SKU1048,Honey Jar,Grocery,5,2.73,15594.3,97.56,2026-01-19,2026-01-19,Delivered,
SHP100607,ORD100607,PKG100607,2026-04-08,Dhaka Hub,Dhaka,SEL1004,Classic Mart,Rajshahi,Barisal,eCourier,SKU1035,Hair Serum (V2),Beauty,4,7.12,3896.8,289.69,2026-04-11,,In Transit,
SHP100608,ORD100608,PKG100608,2026-08-03,Dhaka Hub,Dhaka,SEL1047,Suncity Depot,Dhaka,Narayanganj,Pathao Courier,SKU1011,Cotton T-Shirt (V2),Apparel,5,1.69,20907.15,115.01,2026-08-07,2026-08-07,Delivered,
SHP100609,ORD100609,PKG100609,2026-01-21,Rajshahi DC,Rajshahi,SEL1052,Trendy Collection,Rangpur,Barisal,RedX,SKU1040,Basmati Rice 5kg,Grocery,5,1.39,10258.05,118.55,2026-01-26,,Delayed,Address issue
SHP100610,ORD100610,PKG100610,2025-10-24,Chattogram DC,Chattogram,SEL1043,Smart Emporium,Barisal,Dhaka,eCourier,SKU1018,Denim Jacket,Apparel,5,9.95,18751.0,278.9,2025-10-28,2025-10-28,Delivered,
SHP100611,ORD100611,PKG100611,2026-01-20,Dhaka Hub,Dhaka,SEL1056,Urban Store,Khulna,Khulna,eCourier,SKU1011,Cotton T-Shirt (V2),Apparel,3,1.6,12544.29,91.73,2026-01-24,2026-01-24,Delivered,
SHP100612,ORD100612,PKG100612,2026-06-18,Chattogram DC,Chattogram,SEL1056,Urban Store,Khulna,Comilla,Pathao Courier,SKU1008,Phone Case,Electronics,3,7.38,2121.87,205.91,2026-06-21,2026-06-21,Delivered,
SHP100613,ORD100613,PKG100613,2025-11-15,Rajshahi DC,Rajshahi,SEL1002,Bengal Hub,Barisal,Sylhet,Pathao Courier,SKU1006,Bluetooth Speaker,Electronics,3,4.35,10382.88,178.73,2025-11-20,2025-11-20,Delivered,
SHP100614,ORD100614,PKG100614,2026-07-26,Chattogram DC,Chattogram,SEL1020,Horizon Bazaar,Dhaka,Khulna,Sundarban Courier,SKU1027,Storage Box (V2),Home & Living,5,10.78,1702.75,310.64,2026-07-29,2026-07-29,Delivered,
SHP100615,ORD100615,PKG100615,2026-03-23,Dhaka Hub,Dhaka,SEL1045,Smart Store,Dhaka,Chattogram,Sundarban Courier,SKU1013,Panjabi (V2),Apparel,2,8.55,7458.02,243.94,2026-03-27,2026-03-28,Delivered Late,Vehicle breakdown
SHP100616,ORD100616,PKG100616,2026-03-28,Khulna DC,Khulna,SEL1020,Horizon Bazaar,Dhaka,Mymensingh,RedX,SKU1030,Face Wash,Beauty,4,0.9,13558.88,118.34,2026-03-31,2026-03-31,Delivered,
SHP100617,ORD100617,PKG100617,2025-12-19,Dhaka Hub,Dhaka,SEL1044,Smart Mart,Rangpur,Chattogram,eCourier,SKU1018,Denim Jacket,Apparel,4,10.77,15000.8,305.84,2025-12-23,2025-12-23,Delivered,
SHP100618,ORD100618,PKG100618,2026-07-16,Chattogram DC,Chattogram,SEL1046,Smart Traders,Comilla,Khulna,eCourier,SKU1046,Spice Combo,Grocery,1,5.08,1835.53,204.08,2026-07-20,2026-07-20,Delivered,
SHP100619,ORD100619,PKG100619,2025-09-13,Dhaka Hub,Dhaka,SEL1059,Value Store,Dhaka,Mymensingh,RedX,SKU1015,Sneakers (V2),Apparel,3,3.72,3415.47,125.6,2025-09-17,2025-09-17,Delivered,
SHP100620,ORD100620,PKG100620,2025-12-13,Khulna DC,Khulna,SEL1019,Green Fashion House,Rajshahi,Comilla,Pathao Courier,SKU1004,Smartwatch,Electronics,1,8.14,559.67,294.02,2025-12-17,2025-12-17,Delivered,
SHP100621,ORD100621,PKG100621,2026-01-23,Sylhet DC,Sylhet,SEL1020,Horizon Bazaar,Dhaka,Sylhet,Sundarban Courier,SKU1034,Hair Serum,Beauty,4,8.67,8770.28,204.25,2026-01-25,2026-01-25,Delivered,
SHP100622,ORD100622,PKG100622,2026-02-13,Rajshahi DC,Rajshahi,SEL1001,Bengal Emporium,Rangpur,Khulna,Sundarban Courier,SKU1011,Cotton T-Shirt (V2),Apparel,3,3.78,12544.29,155.62,2026-02-19,2026-02-19,Delivered,
SHP100623,ORD100623,PKG100623,2026-02-12,Chattogram DC,Chattogram,SEL1017,Golden Outlet,Khulna,Chattogram,Pathao Courier,SKU1024,Non-stick Pan,Home & Living,2,4.35,7071.94,152.56,2026-02-13,,In Transit,
SHP100624,ORD100624,PKG100624,2025-10-22,Chattogram DC,Chattogram,SEL1016,Golden Hub,Comilla,Rajshahi,Pathao Courier,SKU1020,Bedsheet Set,Home & Living,1,2.04,3447.68,145.06,2025-10-24,,Delayed,Customs/checkpoint delay
SHP100625,ORD100625,PKG100625,2025-11-18,Dhaka Hub,Dhaka,SEL1027,Modern Corner,Comilla,Narayanganj,Sundarban Courier,SKU1035,Hair Serum (V2),Beauty,1,7.2,974.2,215.18,2025-11-20,2025-11-20,Delivered,
SHP100626,ORD100626,PKG100626,2025-10-03,Chattogram DC,Chattogram,SEL1025,Metro Hub,Sylhet,Khulna,Pathao Courier,SKU1022,Table Lamp,Home & Living,4,11.49,17490.16,356.29,2025-10-06,2025-10-07,Delivered Late,Vehicle breakdown
SHP100627,ORD100627,PKG100627,2026-03-18,Sylhet DC,Sylhet,SEL1051,Suncity Shop,Mymensingh,Sylhet,RedX,SKU1015,Sneakers (V2),Apparel,5,5.12,5692.45,144.36,2026-03-20,,Delayed,Failed delivery attempt
SHP100628,ORD100628,PKG100628,2025-12-31,Dhaka Hub,Dhaka,SEL1046,Smart Traders,Comilla,Khulna,Pathao Courier,SKU1038,Perfume,Beauty,2,11.96,2274.12,278.95,2026-01-06,2026-01-06,Delivered,
SHP100629,ORD100629,PKG100629,2026-03-15,Sylhet DC,Sylhet,SEL1043,Smart Emporium,Barisal,Comilla,Pathao Courier,SKU1044,Green Tea Pack,Grocery,5,2.28,18851.65,138.63,2026-03-21,2026-03-21,Delivered,
SHP100630,ORD100630,PKG100630,2026-03-24,Rajshahi DC,Rajshahi,SEL1000,Bengal Bazaar,Mymensingh,Barisal,Pathao Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,3,9.59,11316.45,358.76,2026-03-27,2026-03-27,Delivered,
SHP100631,ORD100631,PKG100631,2026-05-01,Khulna DC,Khulna,SEL1028,Modern Depot,Khulna,Rangpur,RedX,SKU1038,Perfume,Beauty,2,11.15,2274.12,273.97,2026-05-06,2026-05-06,Delivered,
SHP100632,ORD100632,PKG100632,2026-03-09,Khulna DC,Khulna,SEL1043,Smart Emporium,Barisal,Mymensingh,RedX,SKU1013,Panjabi (V2),Apparel,3,8.32,11187.03,262.16,2026-03-14,2026-03-14,Delivered,
SHP100633,ORD100633,PKG100633,2026-04-13,Rajshahi DC,Rajshahi,SEL1014,Fresh Hub,Khulna,Mymensingh,Sundarban Courier,SKU1030,Face Wash,Beauty,4,1.49,13558.88,118.57,2026-04-17,2026-04-17,Delivered,
SHP100634,ORD100634,PKG100634,2026-03-23,Khulna DC,Khulna,SEL1025,Metro Hub,Sylhet,Barisal,Pathao Courier,SKU1004,Smartwatch,Electronics,5,4.05,2798.35,187.99,2026-03-28,2026-03-28,Delivered,
SHP100635,ORD100635,PKG100635,2026-04-14,Khulna DC,Khulna,SEL1043,Smart Emporium,Barisal,Barisal,Steadfast Courier,SKU1034,Hair Serum,Beauty,3,1.21,6577.71,90.23,2026-04-20,2026-04-20,Delivered,
SHP100636,ORD100636,PKG100636,2026-04-02,Rajshahi DC,Rajshahi,SEL1047,Suncity Depot,Dhaka,Barisal,RedX,SKU1022,Table Lamp,Home & Living,2,7.3,8745.08,194.9,2026-04-08,2026-04-08,Delivered,
SHP100637,ORD100637,PKG100637,2025-12-19,Dhaka Hub,Dhaka,SEL1051,Suncity Shop,Mymensingh,Chattogram,RedX,SKU1028,Curtain Set,Home & Living,4,11.98,3284.64,304.25,2025-12-24,2025-12-24,Delivered,
SHP100638,ORD100638,PKG100638,2025-11-25,Rajshahi DC,Rajshahi,SEL1025,Metro Hub,Sylhet,Rajshahi,RedX,SKU1042,Mustard Oil 1L,Grocery,3,4.62,9588.45,133.1,2025-11-26,2025-11-26,Delivered,
SHP100639,ORD100639,PKG100639,2026-05-31,Chattogram DC,Chattogram,SEL1023,Horizon Shop,Rangpur,Comilla,eCourier,SKU1010,Cotton T-Shirt,Apparel,2,2.12,3525.94,116.16,2026-06-03,2026-06-03,Delivered,
SHP100640,ORD100640,PKG100640,2025-12-28,Khulna DC,Khulna,SEL1022,Horizon Depot,Sylhet,Dhaka,Steadfast Courier,SKU1017,Saree (V2),Apparel,3,3.37,1282.83,131.58,2026-01-03,2026-01-03,Delivered,
SHP100641,ORD100641,PKG100641,2026-03-10,Rajshahi DC,Rajshahi,SEL1040,Silver Emporium,Barisal,Comilla,Sundarban Courier,SKU1046,Spice Combo,Grocery,3,6.94,5506.59,241.47,2026-03-13,2026-03-13,Delivered,
SHP100642,ORD100642,PKG100642,2025-11-08,Sylhet DC,Sylhet,SEL1025,Metro Hub,Sylhet,Barisal,RedX,SKU1011,Cotton T-Shirt (V2),Apparel,1,6.91,4181.43,225.91,2025-11-12,2025-11-14,Delivered Late,Weather disruption
SHP100643,ORD100643,PKG100643,2026-01-28,Dhaka Hub,Dhaka,SEL1024,Metro Bazaar,Dhaka,Khulna,Pathao Courier,SKU1008,Phone Case,Electronics,1,2.91,707.29,117.35,2026-01-31,2026-01-31,Delivered,
SHP100644,ORD100644,PKG100644,2026-03-03,Chattogram DC,Chattogram,SEL1010,Elite Gallery,Sylhet,Chattogram,RedX,SKU1009,Phone Case (V2),Electronics,4,9.06,8436.72,263.22,2026-03-04,2026-03-04,Delivered,
SHP100645,ORD100645,PKG100645,2026-04-05,Sylhet DC,Sylhet,SEL1028,Modern Depot,Khulna,Mymensingh,Sundarban Courier,SKU1043,Mustard Oil 1L (V2),Grocery,1,1.24,1508.79,120.94,2026-04-07,,In Transit,
